"","year","month","date_of_month","day_of_week","births"
"4428",2012,2,14,2,12708
"4429",2012,2,15,3,12250
"4430",2012,2,16,4,12376
"4431",2012,2,17,5,11985
"4432",2012,2,18,6,7818
"4433",2012,2,19,7,6905
"4434",2012,2,20,1,10837
"4435",2012,2,21,2,12125
"4436",2012,2,22,3,12436
"4437",2012,2,23,4,12045
"4438",2012,2,24,5,11802
"4439",2012,2,25,6,7842
"4440",2012,2,26,7,6707
"4441",2012,2,27,1,11475
"4442",2012,2,28,2,12208
"4443",2012,2,29,3,11042
"4444",2012,3,1,4,12519
"4445",2012,3,2,5,11789
"4446",2012,3,3,6,8010
"4447",2012,3,4,7,7021
"4448",2012,3,5,1,11391
"4449",2012,3,6,2,12076
"4450",2012,3,7,3,11972
"4451",2012,3,8,4,11985
"4452",2012,3,9,5,11817
"4453",2012,3,10,6,7691
"4454",2012,3,11,7,6497
"4455",2012,3,12,1,11571
"4456",2012,3,13,2,11779
"4457",2012,3,14,3,11797
"4458",2012,3,15,4,11783
"4459",2012,3,16,5,11608
"4460",2012,3,17,6,8066
"4461",2012,3,18,7,6918
"4462",2012,3,19,1,11578
"4463",2012,3,20,2,12338
"4464",2012,3,21,3,12056
"4465",2012,3,22,4,11925
"4466",2012,3,23,5,11816
"4467",2012,3,24,6,7893
"4468",2012,3,25,7,6915
"4469",2012,3,26,1,11474
"4470",2012,3,27,2,12245
"4471",2012,3,28,3,12035
"4472",2012,3,29,4,11864
"4473",2012,3,30,5,11834
"4474",2012,3,31,6,7860
"4475",2012,4,1,7,6909
"4476",2012,4,2,1,11647
"4477",2012,4,3,2,12273
"4478",2012,4,4,3,12307
"4479",2012,4,5,4,11986
"4480",2012,4,6,5,10955
"4481",2012,4,7,6,7384
"4482",2012,4,8,7,6545
"4483",2012,4,9,1,11237
"4484",2012,4,10,2,12179
"4485",2012,4,11,3,11635
"4486",2012,4,12,4,12050
"4487",2012,4,13,5,10910
"4488",2012,4,14,6,7699
"4489",2012,4,15,7,6951
"4490",2012,4,16,1,11536
"4491",2012,4,17,2,12240
"4492",2012,4,18,3,11850
"4493",2012,4,19,4,11583
"4494",2012,4,20,5,11608
"4495",2012,4,21,6,7757
"4496",2012,4,22,7,6843
"4497",2012,4,23,1,11297
"4498",2012,4,24,2,12191
"4499",2012,4,25,3,11765
"4500",2012,4,26,4,11871
"4501",2012,4,27,5,11226
"4502",2012,4,28,6,7590
"4503",2012,4,29,7,6713
"4504",2012,4,30,1,11381
"4505",2012,5,1,2,12470
"4506",2012,5,2,3,12095
"4507",2012,5,3,4,11804
"4508",2012,5,4,5,11488
"4509",2012,5,5,6,7634
"4510",2012,5,6,7,6868
"4511",2012,5,7,1,11424
"4512",2012,5,8,2,12158
"4513",2012,5,9,3,11749
"4514",2012,5,10,4,11825
"4515",2012,5,11,5,11683
"4516",2012,5,12,6,7751
"4517",2012,5,13,7,6909
"4518",2012,5,14,1,11763
"4519",2012,5,15,2,12565
"4520",2012,5,16,3,12199
"4521",2012,5,17,4,12048
"4522",2012,5,18,5,11771
"4523",2012,5,19,6,7914
"4524",2012,5,20,7,7202
"4525",2012,5,21,1,11919
"4526",2012,5,22,2,12601
"4527",2012,5,23,3,12649
"4528",2012,5,24,4,12414
"4529",2012,5,25,5,12350
"4530",2012,5,26,6,7921
"4531",2012,5,27,7,7015
"4532",2012,5,28,1,7532
"4533",2012,5,29,2,12307
"4534",2012,5,30,3,13194
"4535",2012,5,31,4,12686
"4536",2012,6,1,5,12623
"4537",2012,6,2,6,8040
"4538",2012,6,3,7,7075
"4539",2012,6,4,1,12011
"4540",2012,6,5,2,12424
"4541",2012,6,6,3,12410
"4542",2012,6,7,4,12305
"4543",2012,6,8,5,12145
"4544",2012,6,9,6,8293
"4545",2012,6,10,7,7131
"4546",2012,6,11,1,11700
"4547",2012,6,12,2,12892
"4548",2012,6,13,3,11999
"4549",2012,6,14,4,12626
"4550",2012,6,15,5,12278
"4551",2012,6,16,6,8213
"4552",2012,6,17,7,7316
"4553",2012,6,18,1,12028
"4554",2012,6,19,2,12767
"4555",2012,6,20,3,12674
"4556",2012,6,21,4,12713
"4557",2012,6,22,5,12370
"4558",2012,6,23,6,8141
"4559",2012,6,24,7,7246
"4560",2012,6,25,1,12091
"4561",2012,6,26,2,12950
"4562",2012,6,27,3,12545
"4563",2012,6,28,4,12994
"4564",2012,6,29,5,12462
"4565",2012,6,30,6,8323
"4566",2012,7,1,7,7550
"4567",2012,7,2,1,12837
"4568",2012,7,3,2,13752
"4569",2012,7,4,3,9296
"4570",2012,7,5,4,12618
"4571",2012,7,6,5,12804
"4572",2012,7,7,6,8952
"4573",2012,7,8,7,7541
"4574",2012,7,9,1,12333
"4575",2012,7,10,2,13527
"4576",2012,7,11,3,13024
"4577",2012,7,12,4,12787
"4578",2012,7,13,5,12109
"4579",2012,7,14,6,8657
"4580",2012,7,15,7,7559
"4581",2012,7,16,1,12380
"4582",2012,7,17,2,13318
"4583",2012,7,18,3,12865
"4584",2012,7,19,4,12798
"4585",2012,7,20,5,12503
"4586",2012,7,21,6,8611
"4587",2012,7,22,7,7531
"4588",2012,7,23,1,12553
"4589",2012,7,24,2,13390
"4590",2012,7,25,3,13045
"4591",2012,7,26,4,13056
"4592",2012,7,27,5,12785
"4593",2012,7,28,6,8493
"4594",2012,7,29,7,7550
"4595",2012,7,30,1,12061
"4596",2012,7,31,2,13187
"4597",2012,8,1,3,12976
"4598",2012,8,2,4,13006
"4599",2012,8,3,5,12743
"4600",2012,8,4,6,8786
"4601",2012,8,5,7,7693
"4602",2012,8,6,1,12671
"4603",2012,8,7,2,13316
"4604",2012,8,8,3,13204
"4605",2012,8,9,4,13179
"4606",2012,8,10,5,12898
"4607",2012,8,11,6,8602
"4608",2012,8,12,7,7630
"4609",2012,8,13,1,12126
"4610",2012,8,14,2,13788
"4611",2012,8,15,3,13391
"4612",2012,8,16,4,13361
"4613",2012,8,17,5,12913
"4614",2012,8,18,6,8678
"4615",2012,8,19,7,7678
"4616",2012,8,20,1,12580
"4617",2012,8,21,2,13239
"4618",2012,8,22,3,12973
"4619",2012,8,23,4,12889
"4620",2012,8,24,5,13114
"4621",2012,8,25,6,8653
"4622",2012,8,26,7,7629
"4623",2012,8,27,1,12533
"4624",2012,8,28,2,13674
"4625",2012,8,29,3,12968
"4626",2012,8,30,4,13323
"4627",2012,8,31,5,13287
"4628",2012,9,1,6,8967
"4629",2012,9,2,7,7817
"4630",2012,9,3,1,8030
"4631",2012,9,4,2,12941
"4632",2012,9,5,3,13991
"4633",2012,9,6,4,13709
"4634",2012,9,7,5,13841
"4635",2012,9,8,6,8987
"4636",2012,9,9,7,7930
"4637",2012,9,10,1,12853
"4638",2012,9,11,2,12543
"4639",2012,9,12,3,13653
"4640",2012,9,13,4,13396
"4641",2012,9,14,5,13529
"4642",2012,9,15,6,9094
"4643",2012,9,16,7,7867
"4644",2012,9,17,1,12960
"4645",2012,9,18,2,13628
"4646",2012,9,19,3,13490
"4647",2012,9,20,4,13524
"4648",2012,9,21,5,13174
"4649",2012,9,22,6,8899
"4650",2012,9,23,7,8007
"4651",2012,9,24,1,12748
"4652",2012,9,25,2,13533
"4653",2012,9,26,3,13100
"4654",2012,9,27,4,13159
"4655",2012,9,28,5,12661
"4656",2012,9,29,6,8695
"4657",2012,9,30,7,7607
"4658",2012,10,1,1,12537
"4659",2012,10,2,2,13293
"4660",2012,10,3,3,12900
"4661",2012,10,4,4,12785
"4662",2012,10,5,5,12521
"4663",2012,10,6,6,8333
"4664",2012,10,7,7,7367
"4665",2012,10,8,1,11711
"4666",2012,10,9,2,12692
"4667",2012,10,10,3,12597
"4668",2012,10,11,4,13705
"4669",2012,10,12,5,12349
"4670",2012,10,13,6,8153
"4671",2012,10,14,7,7408
"4672",2012,10,15,1,12347
"4673",2012,10,16,2,12888
"4674",2012,10,17,3,12752
"4675",2012,10,18,4,12604
"4676",2012,10,19,5,12367
"4677",2012,10,20,6,8365
"4678",2012,10,21,7,7279
"4679",2012,10,22,1,12260
"4680",2012,10,23,2,12923
"4681",2012,10,24,3,12610
"4682",2012,10,25,4,12769
"4683",2012,10,26,5,11989
"4684",2012,10,27,6,8127
"4685",2012,10,28,7,7362
"4686",2012,10,29,1,11957
"4687",2012,10,30,2,12011
"4688",2012,10,31,3,11012
"4689",2012,11,1,4,13042
"4690",2012,11,2,5,12692
"4691",2012,11,3,6,8224
"4692",2012,11,4,7,7436
"4693",2012,11,5,1,11885
"4694",2012,11,6,2,12690
"4695",2012,11,7,3,12536
"4696",2012,11,8,4,12386
"4697",2012,11,9,5,12374
"4698",2012,11,10,6,8172
"4699",2012,11,11,7,7219
"4700",2012,11,12,1,12036
"4701",2012,11,13,2,12364
"4702",2012,11,14,3,12728
"4703",2012,11,15,4,12812
"4704",2012,11,16,5,12555
"4705",2012,11,17,6,8503
"4706",2012,11,18,7,7390
"4707",2012,11,19,1,12916
"4708",2012,11,20,2,13427
"4709",2012,11,21,3,12083
"4710",2012,11,22,4,7267
"4711",2012,11,23,5,9171
"4712",2012,11,24,6,7651
"4713",2012,11,25,7,7191
"4714",2012,11,26,1,12403
"4715",2012,11,27,2,13296
"4716",2012,11,28,3,12614
"4717",2012,11,29,4,12503
"4718",2012,11,30,5,11740
"4719",2012,12,1,6,8248
"4720",2012,12,2,7,7204
"4721",2012,12,3,1,11833
"4722",2012,12,4,2,12566
"4723",2012,12,5,3,12313
"4724",2012,12,6,4,12084
"4725",2012,12,7,5,11733
"4726",2012,12,8,6,7995
"4727",2012,12,9,7,7003
"4728",2012,12,10,1,11529
"4729",2012,12,11,2,12234
"4730",2012,12,12,3,14667
"4731",2012,12,13,4,11893
"4732",2012,12,14,5,11872
"4733",2012,12,15,6,7913
"4734",2012,12,16,7,7146
"4735",2012,12,17,1,11979
"4736",2012,12,18,2,13305
"4737",2012,12,19,3,12849
"4738",2012,12,20,4,13109
"4739",2012,12,21,5,13186
"4740",2012,12,22,6,8396
"4741",2012,12,23,7,6845
"4742",2012,12,24,1,7614
"4743",2012,12,25,2,6325
"4744",2012,12,26,3,11362
"4745",2012,12,27,4,14126
"4746",2012,12,28,5,13888
"4747",2012,12,29,6,9030
"4748",2012,12,30,7,7545
"4749",2012,12,31,1,10634
"4750",2013,1,1,2,7537
"4751",2013,1,2,3,10887
"4752",2013,1,3,4,12616
"4753",2013,1,4,5,12431
"4754",2013,1,5,6,8332
"4755",2013,1,6,7,7271
"4756",2013,1,7,1,11463
"4757",2013,1,8,2,12040
"4758",2013,1,9,3,11598
"4759",2013,1,10,4,11887
"4760",2013,1,11,5,12082
"4761",2013,1,12,6,8140
"4762",2013,1,13,7,7092
"4763",2013,1,14,1,11401
"4764",2013,1,15,2,11953
"4765",2013,1,16,3,11678
"4766",2013,1,17,4,12113
"4767",2013,1,18,5,11846
"4768",2013,1,19,6,7708
"4769",2013,1,20,7,7001
"4770",2013,1,21,1,10777
"4771",2013,1,22,2,11835
"4772",2013,1,23,3,11917
"4773",2013,1,24,4,12016
"4774",2013,1,25,5,11638
"4775",2013,1,26,6,8047
"4776",2013,1,27,7,6916
"4777",2013,1,28,1,11520
"4778",2013,1,29,2,12168
"4779",2013,1,30,3,11752
"4780",2013,1,31,4,11690
"4781",2013,2,1,5,11995
"4782",2013,2,2,6,7881
"4783",2013,2,3,7,6876
"4784",2013,2,4,1,11237
"4785",2013,2,5,2,12114
"4786",2013,2,6,3,11617
"4787",2013,2,7,4,12025
"4788",2013,2,8,5,11959
"4789",2013,2,9,6,7776
"4790",2013,2,10,7,6735
"4791",2013,2,11,1,11460
"4792",2013,2,12,2,12243
"4793",2013,2,13,3,11648
"4794",2013,2,14,4,12422
"4795",2013,2,15,5,11914
"4796",2013,2,16,6,7902
"4797",2013,2,17,7,7044
"4798",2013,2,18,1,10863
"4799",2013,2,19,2,12137
"4800",2013,2,20,3,11941
"4801",2013,2,21,4,11899
"4802",2013,2,22,5,11778
"4803",2013,2,23,6,7866
"4804",2013,2,24,7,6914
"4805",2013,2,25,1,11358
"4806",2013,2,26,2,11982
"4807",2013,2,27,3,11695
"4808",2013,2,28,4,11601
"4809",2013,3,1,5,12075
"4810",2013,3,2,6,7836
"4811",2013,3,3,7,7098
"4812",2013,3,4,1,11667
"4813",2013,3,5,2,12172
"4814",2013,3,6,3,11800
"4815",2013,3,7,4,11918
"4816",2013,3,8,5,11787
"4817",2013,3,9,6,7946
"4818",2013,3,10,7,6610
"4819",2013,3,11,1,11591
"4820",2013,3,12,2,12102
"4821",2013,3,13,3,11937
"4822",2013,3,14,4,11831
"4823",2013,3,15,5,11811
"4824",2013,3,16,6,7906
"4825",2013,3,17,7,7134
"4826",2013,3,18,1,11825
"4827",2013,3,19,2,12070
"4828",2013,3,20,3,12024
"4829",2013,3,21,4,12096
"4830",2013,3,22,5,11949
"4831",2013,3,23,6,7876
"4832",2013,3,24,7,6956
"4833",2013,3,25,1,11619
"4834",2013,3,26,2,12199
"4835",2013,3,27,3,12204
"4836",2013,3,28,4,12006
"4837",2013,3,29,5,10986
"4838",2013,3,30,6,7863
"4839",2013,3,31,7,6735
"4840",2013,4,1,1,10440
"4841",2013,4,2,2,12389
"4842",2013,4,3,3,12081
"4843",2013,4,4,4,12019
"4844",2013,4,5,5,11858
"4845",2013,4,6,6,7789
"4846",2013,4,7,7,6796
"4847",2013,4,8,1,11423
"4848",2013,4,9,2,12074
"4849",2013,4,10,3,11759
"4850",2013,4,11,4,11765
"4851",2013,4,12,5,11494
"4852",2013,4,13,6,7643
"4853",2013,4,14,7,6898
"4854",2013,4,15,1,11318
"4855",2013,4,16,2,12168
"4856",2013,4,17,3,11765
"4857",2013,4,18,4,11665
"4858",2013,4,19,5,11511
"4859",2013,4,20,6,7718
"4860",2013,4,21,7,6722
"4861",2013,4,22,1,11410
"4862",2013,4,23,2,11956
"4863",2013,4,24,3,11537
"4864",2013,4,25,4,11620
"4865",2013,4,26,5,11442
"4866",2013,4,27,6,7651
"4867",2013,4,28,7,6852
"4868",2013,4,29,1,11259
"4869",2013,4,30,2,11825
"4870",2013,5,1,3,11948
"4871",2013,5,2,4,11787
"4872",2013,5,3,5,11805
"4873",2013,5,4,6,7714
"4874",2013,5,5,7,6609
"4875",2013,5,6,1,11316
"4876",2013,5,7,2,12275
"4877",2013,5,8,3,11867
"4878",2013,5,9,4,11628
"4879",2013,5,10,5,11813
"4880",2013,5,11,6,7727
"4881",2013,5,12,7,7060
"4882",2013,5,13,1,11289
"4883",2013,5,14,2,12345
"4884",2013,5,15,3,12184
"4885",2013,5,16,4,12145
"4886",2013,5,17,5,11945
"4887",2013,5,18,6,7764
"4888",2013,5,19,7,7049
"4889",2013,5,20,1,11968
"4890",2013,5,21,2,12685
"4891",2013,5,22,3,12366
"4892",2013,5,23,4,12523
"4893",2013,5,24,5,12265
"4894",2013,5,25,6,8156
"4895",2013,5,26,7,6880
"4896",2013,5,27,1,7351
"4897",2013,5,28,2,12462
"4898",2013,5,29,3,13062
"4899",2013,5,30,4,12798
"4900",2013,5,31,5,12082
"4901",2013,6,1,6,8320
"4902",2013,6,2,7,7015
"4903",2013,6,3,1,11718
"4904",2013,6,4,2,12315
"4905",2013,6,5,3,12343
"4906",2013,6,6,4,11935
"4907",2013,6,7,5,12203
"4908",2013,6,8,6,8184
"4909",2013,6,9,7,7306
"4910",2013,6,10,1,11852
"4911",2013,6,11,2,12304
"4912",2013,6,12,3,11924
"4913",2013,6,13,4,12096
"4914",2013,6,14,5,12046
"4915",2013,6,15,6,8235
"4916",2013,6,16,7,7267
"4917",2013,6,17,1,12166
"4918",2013,6,18,2,12754
"4919",2013,6,19,3,12217
"4920",2013,6,20,4,12417
"4921",2013,6,21,5,12175
"4922",2013,6,22,6,8301
"4923",2013,6,23,7,7435
"4924",2013,6,24,1,12033
"4925",2013,6,25,2,12819
"4926",2013,6,26,3,12526
"4927",2013,6,27,4,12733
"4928",2013,6,28,5,12585
"4929",2013,6,29,6,8325
"4930",2013,6,30,7,7319
"4931",2013,7,1,1,12558
"4932",2013,7,2,2,13437
"4933",2013,7,3,3,13247
"4934",2013,7,4,4,8883
"4935",2013,7,5,5,11318
"4936",2013,7,6,6,8420
"4937",2013,7,7,7,7454
"4938",2013,7,8,1,12493
"4939",2013,7,9,2,13408
"4940",2013,7,10,3,12915
"4941",2013,7,11,4,12806
"4942",2013,7,12,5,12535
"4943",2013,7,13,6,8485
"4944",2013,7,14,7,7536
"4945",2013,7,15,1,12506
"4946",2013,7,16,2,13083
"4947",2013,7,17,3,12912
"4948",2013,7,18,4,12824
"4949",2013,7,19,5,12528
"4950",2013,7,20,6,8389
"4951",2013,7,21,7,7564
"4952",2013,7,22,1,12544
"4953",2013,7,23,2,13316
"4954",2013,7,24,3,12804
"4955",2013,7,25,4,12860
"4956",2013,7,26,5,12249
"4957",2013,7,27,6,8328
"4958",2013,7,28,7,7492
"4959",2013,7,29,1,12096
"4960",2013,7,30,2,12880
"4961",2013,7,31,3,12625
"4962",2013,8,1,4,12971
"4963",2013,8,2,5,12561
"4964",2013,8,3,6,8539
"4965",2013,8,4,7,7600
"4966",2013,8,5,1,12434
"4967",2013,8,6,2,13055
"4968",2013,8,7,3,13109
"4969",2013,8,8,4,13207
"4970",2013,8,9,5,12756
"4971",2013,8,10,6,8777
"4972",2013,8,11,7,7797
"4973",2013,8,12,1,12391
"4974",2013,8,13,2,12975
"4975",2013,8,14,3,13049
"4976",2013,8,15,4,13101
"4977",2013,8,16,5,12702
"4978",2013,8,17,6,8747
"4979",2013,8,18,7,7612
"4980",2013,8,19,1,12426
"4981",2013,8,20,2,13051
"4982",2013,8,21,3,12903
"4983",2013,8,22,4,12873
"4984",2013,8,23,5,12805
"4985",2013,8,24,6,8801
"4986",2013,8,25,7,7638
"4987",2013,8,26,1,12293
"4988",2013,8,27,2,13131
"4989",2013,8,28,3,13129
"4990",2013,8,29,4,12873
"4991",2013,8,30,5,12814
"4992",2013,8,31,6,8759
"4993",2013,9,1,7,7620
"4994",2013,9,2,1,7896
"4995",2013,9,3,2,12910
"4996",2013,9,4,3,13680
"4997",2013,9,5,4,13337
"4998",2013,9,6,5,12876
"4999",2013,9,7,6,8800
"5000",2013,9,8,7,7737
"5001",2013,9,9,1,12653
"5002",2013,9,10,2,13440
"5003",2013,9,11,3,12074
"5004",2013,9,12,4,13460
"5005",2013,9,13,5,12669
"5006",2013,9,14,6,8795
"5007",2013,9,15,7,7865
"5008",2013,9,16,1,12842
"5009",2013,9,17,2,13542
"5010",2013,9,18,3,13242
"5011",2013,9,19,4,13333
"5012",2013,9,20,5,13040
"5013",2013,9,21,6,8863
"5014",2013,9,22,7,7817
"5015",2013,9,23,1,12715
"5016",2013,9,24,2,13173
"5017",2013,9,25,3,13042
"5018",2013,9,26,4,13044
"5019",2013,9,27,5,12774
"5020",2013,9,28,6,8704
"5021",2013,9,29,7,7618
"5022",2013,9,30,1,12115
"5023",2013,10,1,2,13195
"5024",2013,10,2,3,12614
"5025",2013,10,3,4,12880
"5026",2013,10,4,5,12493
"5027",2013,10,5,6,8593
"5028",2013,10,6,7,7471
"5029",2013,10,7,1,11877
"5030",2013,10,8,2,12765
"5031",2013,10,9,3,12393
"5032",2013,10,10,4,12804
"5033",2013,10,11,5,12192
"5034",2013,10,12,6,8223
"5035",2013,10,13,7,7172
"5036",2013,10,14,1,11736
"5037",2013,10,15,2,12582
"5038",2013,10,16,3,12227
"5039",2013,10,17,4,12220
"5040",2013,10,18,5,12169
"5041",2013,10,19,6,7995
"5042",2013,10,20,7,7121
"5043",2013,10,21,1,11687
"5044",2013,10,22,2,12462
"5045",2013,10,23,3,12223
"5046",2013,10,24,4,12320
"5047",2013,10,25,5,12210
"5048",2013,10,26,6,8077
"5049",2013,10,27,7,7139
"5050",2013,10,28,1,12199
"5051",2013,10,29,2,12519
"5052",2013,10,30,3,11752
"5053",2013,10,31,4,10975
"5054",2013,11,1,5,12653
"5055",2013,11,2,6,8407
"5056",2013,11,3,7,7368
"5057",2013,11,4,1,12164
"5058",2013,11,5,2,12785
"5059",2013,11,6,3,12113
"5060",2013,11,7,4,12566
"5061",2013,11,8,5,12026
"5062",2013,11,9,6,8092
"5063",2013,11,10,7,7258
"5064",2013,11,11,1,11418
"5065",2013,11,12,2,13669
"5066",2013,11,13,3,12130
"5067",2013,11,14,4,12206
"5068",2013,11,15,5,12339
"5069",2013,11,16,6,8305
"5070",2013,11,17,7,7348
"5071",2013,11,18,1,12154
"5072",2013,11,19,2,12413
"5073",2013,11,20,3,12503
"5074",2013,11,21,4,12499
"5075",2013,11,22,5,12459
"5076",2013,11,23,6,8239
"5077",2013,11,24,7,7362
"5078",2013,11,25,1,12658
"5079",2013,11,26,2,13211
"5080",2013,11,27,3,11782
"5081",2013,11,28,4,7175
"5082",2013,11,29,5,9077
"5083",2013,11,30,6,7778
"5084",2013,12,1,7,7449
"5085",2013,12,2,1,12512
"5086",2013,12,3,2,13352
"5087",2013,12,4,3,12947
"5088",2013,12,5,4,12437
"5089",2013,12,6,5,11861
"5090",2013,12,7,6,8068
"5091",2013,12,8,7,7226
"5092",2013,12,9,1,11824
"5093",2013,12,10,2,12597
"5094",2013,12,11,3,12413
"5095",2013,12,12,4,12485
"5096",2013,12,13,5,11484
"5097",2013,12,14,6,8163
"5098",2013,12,15,7,7305
"5099",2013,12,16,1,12316
"5100",2013,12,17,2,13252
"5101",2013,12,18,3,13132
"5102",2013,12,19,4,13320
"5103",2013,12,20,5,13248
"5104",2013,12,21,6,8836
"5105",2013,12,22,7,7535
"5106",2013,12,23,1,12140
"5107",2013,12,24,2,9194
"5108",2013,12,25,3,6620
"5109",2013,12,26,4,11375
"5110",2013,12,27,5,13588
"5111",2013,12,28,6,9203
"5112",2013,12,29,7,7896
"5113",2013,12,30,1,13096
"5114",2013,12,31,2,12525
"5115",2014,1,1,3,8018
"5116",2014,1,2,4,11171
"5117",2014,1,3,5,12317
"5118",2014,1,4,6,8199
"5119",2014,1,5,7,7174
"5120",2014,1,6,1,11400
"5121",2014,1,7,2,12310
"5122",2014,1,8,3,11829
"5123",2014,1,9,4,11827
"5124",2014,1,10,5,11989
"5125",2014,1,11,6,8292
"5126",2014,1,12,7,7298
"5127",2014,1,13,1,11714
"5128",2014,1,14,2,12598
"5129",2014,1,15,3,11785
"5130",2014,1,16,4,11822
"5131",2014,1,17,5,11932
"5132",2014,1,18,6,8143
"5133",2014,1,19,7,6924
"5134",2014,1,20,1,11024
"5135",2014,1,21,2,12177
"5136",2014,1,22,3,11936
"5137",2014,1,23,4,12162
"5138",2014,1,24,5,11840
"5139",2014,1,25,6,8190
"5140",2014,1,26,7,7424
"5141",2014,1,27,1,11561
"5142",2014,1,28,2,12031
"5143",2014,1,29,3,11381
"5144",2014,1,30,4,11651
"5145",2014,1,31,5,11843
"5146",2014,2,1,6,8206
"5147",2014,2,2,7,7265
"5148",2014,2,3,1,11825
"5149",2014,2,4,2,12519
"5150",2014,2,5,3,11914
"5151",2014,2,6,4,11807
"5152",2014,2,7,5,12246
"5153",2014,2,8,6,8129
"5154",2014,2,9,7,7060
"5155",2014,2,10,1,11886
"5156",2014,2,11,2,12311
"5157",2014,2,12,3,12154
"5158",2014,2,13,4,11384
"5159",2014,2,14,5,12494
"5160",2014,2,15,6,8391
"5161",2014,2,16,7,7259
"5162",2014,2,17,1,11144
"5163",2014,2,18,2,12331
"5164",2014,2,19,3,11932
"5165",2014,2,20,4,12142
"5166",2014,2,21,5,11988
"5167",2014,2,22,6,8049
"5168",2014,2,23,7,7092
"5169",2014,2,24,1,11621
"5170",2014,2,25,2,12291
"5171",2014,2,26,3,11932
"5172",2014,2,27,4,11856
"5173",2014,2,28,5,11671
"5174",2014,3,1,6,8186
"5175",2014,3,2,7,7267
"5176",2014,3,3,1,11793
"5177",2014,3,4,2,12065
"5178",2014,3,5,3,12129
"5179",2014,3,6,4,12069
"5180",2014,3,7,5,12035
"5181",2014,3,8,6,8140
"5182",2014,3,9,7,6789
"5183",2014,3,10,1,11620
"5184",2014,3,11,2,12084
"5185",2014,3,12,3,11819
"5186",2014,3,13,4,11623
"5187",2014,3,14,5,11841
"5188",2014,3,15,6,8080
"5189",2014,3,16,7,6973
"5190",2014,3,17,1,11936
"5191",2014,3,18,2,12231
"5192",2014,3,19,3,11953
"5193",2014,3,20,4,12266
"5194",2014,3,21,5,11987
"5195",2014,3,22,6,8109
"5196",2014,3,23,7,7147
"5197",2014,3,24,1,11542
"5198",2014,3,25,2,12342
"5199",2014,3,26,3,11809
"5200",2014,3,27,4,11823
"5201",2014,3,28,5,11730
"5202",2014,3,29,6,8153
"5203",2014,3,30,7,7215
"5204",2014,3,31,1,11511
"5205",2014,4,1,2,11710
"5206",2014,4,2,3,12003
"5207",2014,4,3,4,11984
"5208",2014,4,4,5,12319
"5209",2014,4,5,6,7926
"5210",2014,4,6,7,7127
"5211",2014,4,7,1,11508
"5212",2014,4,8,2,12187
"5213",2014,4,9,3,11875
"5214",2014,4,10,4,12026
"5215",2014,4,11,5,12018
"5216",2014,4,12,6,7980
"5217",2014,4,13,7,7181
"5218",2014,4,14,1,11912
"5219",2014,4,15,2,12274
"5220",2014,4,16,3,11858
"5221",2014,4,17,4,12070
"5222",2014,4,18,5,11132
"5223",2014,4,19,6,7641
"5224",2014,4,20,7,6877
"5225",2014,4,21,1,11664
"5226",2014,4,22,2,12528
"5227",2014,4,23,3,12014
"5228",2014,4,24,4,12178
"5229",2014,4,25,5,11811
"5230",2014,4,26,6,7949
"5231",2014,4,27,7,7184
"5232",2014,4,28,1,11681
"5233",2014,4,29,2,12121
"5234",2014,4,30,3,11591
"5235",2014,5,1,4,12412
"5236",2014,5,2,5,12011
"5237",2014,5,3,6,8015
"5238",2014,5,4,7,7171
"5239",2014,5,5,1,11788
"5240",2014,5,6,2,12487
"5241",2014,5,7,3,12127
"5242",2014,5,8,4,12166
"5243",2014,5,9,5,11949
"5244",2014,5,10,6,8100
"5245",2014,5,11,7,7145
"5246",2014,5,12,1,11671
"5247",2014,5,13,2,12057
"5248",2014,5,14,3,12234
"5249",2014,5,15,4,12387
"5250",2014,5,16,5,12065
"5251",2014,5,17,6,8051
"5252",2014,5,18,7,7200
"5253",2014,5,19,1,11925
"5254",2014,5,20,2,12854
"5255",2014,5,21,3,12545
"5256",2014,5,22,4,12634
"5257",2014,5,23,5,12631
"5258",2014,5,24,6,8456
"5259",2014,5,25,7,7393
"5260",2014,5,26,1,7657
"5261",2014,5,27,2,12490
"5262",2014,5,28,3,13411
"5263",2014,5,29,4,12753
"5264",2014,5,30,5,12257
"5265",2014,5,31,6,8462
"5266",2014,6,1,7,7474
"5267",2014,6,2,1,11885
"5268",2014,6,3,2,12246
"5269",2014,6,4,3,12320
"5270",2014,6,5,4,12256
"5271",2014,6,6,5,11965
"5272",2014,6,7,6,8164
"5273",2014,6,8,7,7359
"5274",2014,6,9,1,11886
"5275",2014,6,10,2,12513
"5276",2014,6,11,3,12090
"5277",2014,6,12,4,12442
"5278",2014,6,13,5,11651
"5279",2014,6,14,6,8199
"5280",2014,6,15,7,7375
"5281",2014,6,16,1,12068
"5282",2014,6,17,2,12555
"5283",2014,6,18,3,12524
"5284",2014,6,19,4,12217
"5285",2014,6,20,5,12532
"5286",2014,6,21,6,8299
"5287",2014,6,22,7,7414
"5288",2014,6,23,1,11939
"5289",2014,6,24,2,12704
"5290",2014,6,25,3,12499
"5291",2014,6,26,4,12621
"5292",2014,6,27,5,12236
"5293",2014,6,28,6,8441
"5294",2014,6,29,7,7563
"5295",2014,6,30,1,12243
"5296",2014,7,1,2,13575
"5297",2014,7,2,3,13183
"5298",2014,7,3,4,13043
"5299",2014,7,4,5,9278
"5300",2014,7,5,6,7778
